CAS,化学物質名,期間種別,毒性種別,影響内容,毒性値,暴露時間（日）,信頼性ランク,生物種,栄養段階,生物分類,参照元,参照元ID,コメント,AISTコメント,生息区分,試験媒体,試験データ区分,毒性値タイプ,毒性値イオン,環境省初期評価信頼性標識,環境省農薬基準信頼性標識,クリミッシュコード,米国農薬基準信頼性標識
7705-08-0,Iron chloride (FeCl3),急性,LC50,生存,74,2,,カダヤシ(Gambusia affinis),魚類,Fish,ECOTOX,2063951,,,水生,淡水,,T,,,,,
7705-08-0,Iron chloride (FeCl3),急性,LC50,生存,74,4,,カダヤシ(Gambusia affinis),魚類,Fish,ECOTOX,2063952,,,水生,淡水,,T,,,,,
7705-08-0,Iron chloride (FeCl3),急性,LC50,生存,117.18,2,,グッピー(Poecilia reticulata),魚類,Fish,ECOTOX,54862,,,水生,淡水,,T,Fe,,,,
771-60-8,"2,3,4,5,6-PENTAFLUOROANILINE",急性,LC50,,37.1,4,,ファットヘッドミノー (Pimephales promelas),魚類,,EPA FHM,549,,,水生,,,,,,,,
771-60-8,Pentafluoroaniline,急性,LC50,生存,37.1,4,,ファットヘッドミノー(Pimephales promelas),魚類,Fish,ECOTOX,102582,"23.5 MM, 0.207 G",,水生,淡水,,A,,,,,
771-60-8,Pentafluoroaniline,急性,LC50,生存,37.1,4,,ファットヘッドミノー(Pimephales promelas),魚類,Fish,ECOTOX,152701,,,水生,淡水,,A,,,,,
7718-54-9,Nickel chloride (NiCl2),,LC50,生存,0.05,28,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,121953,,,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),,LC50,生存,0.05,28,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,15621,,,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),,LC50,生存,0.05,28,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,37433,,,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),,LC50,生存,1.4,38,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,79823,,,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),,LC50,生存,2.02,8,,オオクチバス(Micropterus salmoides),魚類,Fish,ECOTOX,37434,,,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),,LC50,生存,2.14,7,,キンギョ(Carassius auratus),魚類,Fish,ECOTOX,15620,,,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),,LC50,生存,31.15,10,,グッピー(Poecilia reticulata),魚類,Fish,ECOTOX,106557,"15(12-17) MM, 184(160-200) MG",,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),,LC50,生存,33.11,7,,グッピー(Poecilia reticulata),魚類,Fish,ECOTOX,106556,"15(12-17) MM, 184(160-200) MG",,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),,LC50,生存,150,7,,マミチョグ(Fundulus heteroclitus),魚類,Fish,ECOTOX,112377,,,水生,海水,,T,,,,,
7718-54-9,NICKEL II CHLORIDE,急性,EC50,死亡,3.1,4,2,ファットヘッドミノー(Pimephales promelas),魚類,魚類,EAT,3127,Same as Keys 3125 and 3126 but different pH range.,,水生,淡水,,,,,,,
7718-54-9,NICKEL II CHLORIDE,急性,EC50,死亡,3.4,4,2,ファットヘッドミノー(Pimephales promelas),魚類,魚類,EAT,3126,Same as Keys 3125 and 3127 but different pH range.,,水生,淡水,,,,,,,
7718-54-9,NICKEL II CHLORIDE,急性,EC50,死亡,8.1,4,2,ニジマス(Oncorhynchus mykiss),魚類,魚類,EAT,2177,,,水生,淡水,,,,,,,
7718-54-9,NICKEL II CHLORIDE,急性,EC50,死亡,8.9,4,2,ニジマス(Oncorhynchus mykiss),魚類,魚類,EAT,2176,,,水生,淡水,,,,,,,
7718-54-9,NICKEL II CHLORIDE,急性,EC50,死亡,10,4,2,ニジマス(Oncorhynchus mykiss),魚類,魚類,EAT,2174,,,水生,淡水,,,,,,,
7718-54-9,NICKEL II CHLORIDE,急性,EC50,死亡,10.9,4,2,ニジマス(Oncorhynchus mykiss),魚類,魚類,EAT,2175,,,水生,淡水,,,,,,,
7718-54-9,NICKEL II CHLORIDE,急性,EC50,死亡,25,4,2,ファットヘッドミノー(Pimephales promelas),魚類,魚類,EAT,567,,,水生,淡水,,,,,,,
7718-54-9,NICKEL II CHLORIDE,急性,EC50,死亡,28,4,2,ファットヘッドミノー(Pimephales promelas),魚類,魚類,EAT,566,,,水生,淡水,,,,,,,
7718-54-9,NICKEL II CHLORIDE,急性,EC50,死亡,32.2,4,2,ファットヘッドミノー(Pimephales promelas),魚類,魚類,EAT,563,,,水生,淡水,,,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,1.3,4,,コイ(Cyprinus carpio),魚類,Fish,ECOTOX,33147,3.2 CM,,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,1.54,4,,コイ(Cyprinus carpio),魚類,Fish,ECOTOX,33145,3.2 CM,,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,1.64,4,,コイ(Cyprinus carpio),魚類,Fish,ECOTOX,33148,6.0 CM,,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,2.3,4,,コイ(Cyprinus carpio),魚類,Fish,ECOTOX,40457,6.0 CM,,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,2.5,2,,グッピー(Poecilia reticulata),魚類,Fish,ECOTOX,154488,"1.84 MG, 1.5 CM",,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,3.1,4,,ファットヘッドミノー(Pimephales promelas),魚類,Fish,ECOTOX,117941,,,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,3.4,4,,ファットヘッドミノー(Pimephales promelas),魚類,Fish,ECOTOX,117940,,,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,3.9,4,,シマスズキ(Morone saxatilis),魚類,Fish,ECOTOX,90979,,,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,4,4,,ファットヘッドミノー(Pimephales promelas),魚類,Fish,ECOTOX,117939,,毒性値は>,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,4,4,,ファットヘッドミノー(Pimephales promelas),魚類,Fish,ECOTOX,87474,,,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,4.45,4,,グッピー(Poecilia reticulata),魚類,Fish,ECOTOX,8666,"0.1-0.2 G, 1.9-2.5 CM",,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,4.58,4,,ファットヘッドミノー(Pimephales promelas),魚類,Fish,ECOTOX,8654,"1-2 G, 3.8-6.4 CM",,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,5.18,4,,ファットヘッドミノー(Pimephales promelas),魚類,Fish,ECOTOX,8653,"1-2 G, 3.8-6.4 CM",,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,5.18,4,,ブルーギル(Lepomis macrochirus),魚類,Fish,ECOTOX,8659,"1-2 G, 3.8-6.4 CM",,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,5.36,4,,ブルーギル(Lepomis macrochirus),魚類,Fish,ECOTOX,8660,"1-2 G, 3.8-6.4 CM",,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,5.93,2,,ファットヘッドミノー(Pimephales promelas),魚類,Fish,ECOTOX,8652,"1-2 G, 3.8-6.4 CM",,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,6.9,4,,コイ(Cyprinus carpio),魚類,Fish,ECOTOX,190929,1 CM,,水生,淡水,,A,Ni,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,7.79,4,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,116151,"43.4 MM, 0.60 G",,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,7.91,2,,ファットヘッドミノー(Pimephales promelas),魚類,Fish,ECOTOX,8651,"1-2 G, 3.8-6.4 CM",,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,7.94,4,,コイ(Cyprinus carpio),魚類,Fish,ECOTOX,190928,,,水生,淡水,,A,Ni,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,7.958,4,,トウゴロウイワシ科の一種(Menidia menidia),魚類,Fish,ECOTOX,129440,NEWLY HATCHED LARVAE,,水生,海水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,7.958,4,,トウゴロウイワシ科の一種(Menidia menidia),魚類,Fish,ECOTOX,131350,NEWLY HATCHED LARVAE,,水生,海水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,8.1,4,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,79806,"15.4 G, 116 MM",,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,8.2,4,,サケ科の一種(Thymallus arcticus),魚類,Fish,ECOTOX,116146,"14.3 MM, 0.01 G",,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,8.67,2,,ブルーギル(Lepomis macrochirus),魚類,Fish,ECOTOX,8658,"1-2 G, 3.8-6.4 CM",,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,8.7,4,,サケ科の一種(Thymallus arcticus),魚類,Fish,ECOTOX,116147,"62.4 MM, 1.44 G",,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,8.9,4,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,79805,"16.4 G, 119 MM",,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,9.56,2,,グッピー(Poecilia reticulata),魚類,Fish,ECOTOX,8665,"0.1-0.2 G, 1.9-2.5 CM",,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,9.65,4,,グッピー(Poecilia reticulata),魚類,Fish,ECOTOX,43321,0.1 G,,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,9.82,4,,キンギョ(Carassius auratus),魚類,Fish,ECOTOX,8663,"1-2 G, 3.8-6.4 CM",,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,10,2,,ゼブラフィッシュ(Danio rerio),魚類,Fish,ECOTOX,787094,WILD TYPE,毒性値は>,水生,淡水,,D,Ni,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,10,2,,ゼブラフィッシュ(Danio rerio),魚類,Fish,ECOTOX,787096,"FEMALE, WILD TYPE",毒性値は>,水生,淡水,,D,Ni,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,10,2,,ゼブラフィッシュ(Danio rerio),魚類,Fish,ECOTOX,787098,WILD TYPE,毒性値は>,水生,淡水,,D,Ni,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,10,2,,ゼブラフィッシュ(Danio rerio),魚類,Fish,ECOTOX,787101,"FEMALE, WILD TYPE",毒性値は>,水生,淡水,,D,Ni,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,10,4,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,79803,"0.37 G, 36 MM",,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,10.4,1,,ファットヘッドミノー(Pimephales promelas),魚類,Fish,ECOTOX,8650,"1-2 G, 3.8-6.4 CM",,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,10.9,4,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,79804,"0.58 G, 40 MM",,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,11.3,1,,ブルーギル(Lepomis macrochirus),魚類,Fish,ECOTOX,8656,"1-2 G, 3.8-6.4 CM",,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,13.5,1,,ファットヘッドミノー(Pimephales promelas),魚類,Fish,ECOTOX,8649,"1-2 G, 3.8-6.4 CM",,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,13.7,4,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,124644,"1.09 G, 32 MM",,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,14.79,4,,コイ(Cyprinus carpio),魚類,Fish,ECOTOX,190930,2.5 CM,,水生,淡水,,A,Ni,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,15,4,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,90981,,,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,15.9,2,,ブルーギル(Lepomis macrochirus),魚類,Fish,ECOTOX,8657,"1-2 G, 3.8-6.4 CM",,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,16,4,,コイ(Cyprinus carpio),魚類,Fish,ECOTOX,6649,4-5CM,,水生,淡水,,T,Ni,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,16.3,4,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,124648,"1.09 G, 32 MM",,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,16.7,4,,ギンザケ(Oncorhynchus kisutch),魚類,Fish,ECOTOX,116148,"29.8 MM, 0.24 G",,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,17,2,,コイ(Cyprinus carpio),魚類,Fish,ECOTOX,6648,4-5CM,,水生,淡水,,T,Ni,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,18,4,,ギンザケ(Oncorhynchus kisutch),魚類,Fish,ECOTOX,116149,"45.8 MM, 0.63 G",,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,18.3,1,,グッピー(Poecilia reticulata),魚類,Fish,ECOTOX,8664,"0.1-0.2 G, 1.9-2.5 CM",,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,20.5,2,,キンギョ(Carassius auratus),魚類,Fish,ECOTOX,8662,"1-2 G, 3.8-6.4 CM",,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,20.8,4,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,237894,,,水生,淡水,,D,Ni,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,21,4,,シマスズキ(Morone saxatilis),魚類,Fish,ECOTOX,90982,,,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,21.2,4,,ブルーギル(Lepomis macrochirus),魚類,Fish,ECOTOX,196052,50.1 MM (28-68 MM),,水生,淡水,,T,Ni,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,22,1,,コイ(Cyprinus carpio),魚類,Fish,ECOTOX,532,4-5CM,,水生,淡水,,T,Ni,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,24,4,,ファットヘッドミノー(Pimephales promelas),魚類,Fish,ECOTOX,87477,,,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,25,4,,ファットヘッドミノー(Pimephales promelas),魚類,Fish,ECOTOX,72937,,,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,25.1,4,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,116150,"20.8 MM, 0.10 G",,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,27,4,,ファットヘッドミノー(Pimephales promelas),魚類,Fish,ECOTOX,72933,,,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,27.2,4,,(Oreochromis niloticus),魚類,Fish,ECOTOX,143238,"13.78 CM, 41.2 G",,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,27.2,4,,(Oreochromis niloticus),魚類,Fish,ECOTOX,193296,"10.5 CM, 25.9 G",,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,28,4,,ファットヘッドミノー(Pimephales promelas),魚類,Fish,ECOTOX,72936,,,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,32,4,,ファットヘッドミノー(Pimephales promelas),魚類,Fish,ECOTOX,72934,,,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,32.2,4,,ファットヘッドミノー(Pimephales promelas),魚類,Fish,ECOTOX,72935,,,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,33,4,,シマスズキ(Morone saxatilis),魚類,Fish,ECOTOX,90980,,,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,34.1,1,,キンギョ(Carassius auratus),魚類,Fish,ECOTOX,8661,"1-2 G, 3.8-6.4 CM",,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,36,4,,グッピー(Poecilia reticulata),魚類,Fish,ECOTOX,106555,"15(12-17) MM, 184(160-200) MG",,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,38,4,,トウゴロウイワシ科の一種(Menidia peninsulae),魚類,Fish,ECOTOX,124319,,,水生,海水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,39.6,4,,ブルーギル(Lepomis macrochirus),魚類,Fish,ECOTOX,8674,"1-2 G, 3.8-6.4 CM",,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,40,4,,ファットヘッドミノー(Pimephales promelas),魚類,Fish,ECOTOX,2058882,,,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,40.8,4,,コイ(Cyprinus carpio),魚類,Fish,ECOTOX,654,,,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,41.7,1,,ブルーギル(Lepomis macrochirus),魚類,Fish,ECOTOX,8655,"1-2 G, 3.8-6.4 CM",,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,42.4,4,,ファットヘッドミノー(Pimephales promelas),魚類,Fish,ECOTOX,8671,"1-2 G, 3.8-6.4 CM",,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,43.65,4,,コイ(Cyprinus carpio),魚類,Fish,ECOTOX,190931,7 CM,,水生,淡水,,A,Ni,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,44.5,4,,ファットヘッドミノー(Pimephales promelas),魚類,Fish,ECOTOX,8672,"1-2 G, 3.8-6.4 CM",,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,48,4,,コイ(Cyprinus carpio),魚類,Fish,ECOTOX,190932,14 CM,,水生,淡水,,A,Ni,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,48.4,4,,ギンザケ(Oncorhynchus kisutch),魚類,Fish,ECOTOX,722829,LIGHT FISH,,水生,淡水,,T,Ni,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,48.8,4,,ギンザケ(Oncorhynchus kisutch),魚類,Fish,ECOTOX,722832,HEAVY FISH,,水生,淡水,,T,Ni,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,50,2,,アカヒレ(Tanichthys albonubes),魚類,Fish,ECOTOX,120981,,,水生,その他(NR),,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,50,2,,コイ(Cyprinus carpio),魚類,Fish,ECOTOX,391,,,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,50.12,3,,グッピー(Poecilia reticulata),魚類,Fish,ECOTOX,106554,"15(12-17) MM, 184(160-200) MG",,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,51,2,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,124643,"1.09 G, 32 MM",,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,51.6,2,,ファットヘッドミノー(Pimephales promelas),魚類,Fish,ECOTOX,8670,"1-2 G, 3.8-6.4 CM",,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,52.6,4,,ギンザケ(Oncorhynchus kisutch),魚類,Fish,ECOTOX,722831,LIGHT FISH,,水生,淡水,,T,Ni,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,55,4,,マミチョグ(Fundulus heteroclitus),魚類,Fish,ECOTOX,125079,,,水生,海水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,55.6,4,,ギンザケ(Oncorhynchus kisutch),魚類,Fish,ECOTOX,722827,LIGHT FISH,,水生,淡水,,T,Ni,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,59.1,4,,ギンザケ(Oncorhynchus kisutch),魚類,Fish,ECOTOX,722830,HEAVY FISH,,水生,淡水,,T,Ni,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,59.3,2,,ファットヘッドミノー(Pimephales promelas),魚類,Fish,ECOTOX,8669,"1-2 G, 3.8-6.4 CM",,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,60.3,4,,ブルーギル(Lepomis macrochirus),魚類,Fish,ECOTOX,124640,"1.1 G, 37 MM",,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,62.2,4,,ブルーギル(Lepomis macrochirus),魚類,Fish,ECOTOX,124636,"1.1 G, 37 MM",,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,63,2,,グッピー(Poecilia reticulata),魚類,Fish,ECOTOX,106553,"15(12-17) MM, 184(160-200) MG",,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,63,4,,キンギョ(Carassius auratus),魚類,Fish,ECOTOX,1733,,,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,63.6,4,,ギンザケ(Oncorhynchus kisutch),魚類,Fish,ECOTOX,722828,HEAVY FISH,,水生,淡水,,T,Ni,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,70,2,,アカヒレ(Tanichthys albonubes),魚類,Fish,ECOTOX,120982,,,水生,その他(NR),,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,70,4,,ニベ科の一種(Leiostomus xanthurus),魚類,Fish,ECOTOX,124318,0.5-0.6 G,,水生,海水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,72.99,2,,バルブス属の一種(Barbus conchonius),魚類,Fish,ECOTOX,60214,<= 4.8 CM,,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,75,2,,アカヒレ(Tanichthys albonubes),魚類,Fish,ECOTOX,120983,,,水生,その他(NR),,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,79.1,1,,ファットヘッドミノー(Pimephales promelas),魚類,Fish,ECOTOX,8668,"1-2 G, 3.8-6.4 CM",,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,80,4,,ギンザケ(Oncorhynchus kisutch),魚類,Fish,ECOTOX,722820,"0.042 TO 0.067 G, BW EXPRESSED AS/",毒性値は>,水生,淡水,,T,Ni,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,80,4,,ギンザケ(Oncorhynchus kisutch),魚類,Fish,ECOTOX,722821,">0 TO <0.1 G, BW EXPRESSED AS DRY/",毒性値は>,水生,淡水,,T,Ni,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,82.1,2,,ブルーギル(Lepomis macrochirus),魚類,Fish,ECOTOX,8673,"1-2 G, 3.8-6.4 CM",,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,83.2,4,,ギンザケ(Oncorhynchus kisutch),魚類,Fish,ECOTOX,722826,HEAVY FISH,,水生,淡水,,T,Ni,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,83.4,4,,ギンザケ(Oncorhynchus kisutch),魚類,Fish,ECOTOX,722825,LIGHT FISH,,水生,淡水,,T,Ni,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,90,2,,アカヒレ(Tanichthys albonubes),魚類,Fish,ECOTOX,120984,,,水生,その他(NR),,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,94.3,2,,ニジマス(Oncorhynchus mykiss),魚類,Fish,ECOTOX,124647,"1.09 G, 32 MM",,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,95,1,,グッピー(Poecilia reticulata),魚類,Fish,ECOTOX,106552,"15(12-17) MM, 184(160-200) MG",,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,95.3,1,,コイ(Cyprinus carpio),魚類,Fish,ECOTOX,196,,,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,100,4,,ファットヘッドミノー(Pimephales promelas),魚類,Fish,ECOTOX,2058883,,毒性値は>=,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,100.5,2,,キンギョ(Carassius auratus),魚類,Fish,ECOTOX,327,,,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,104,1,,ファットヘッドミノー(Pimephales promelas),魚類,Fish,ECOTOX,8667,"1-2 G, 3.8-6.4 CM",,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,110,2,,ブルーギル(Lepomis macrochirus),魚類,Fish,ECOTOX,124639,"1.1 G, 37 MM",,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,115,2,,ブルーギル(Lepomis macrochirus),魚類,Fish,ECOTOX,124635,"1.1 G, 37 MM",,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,129,1,,キンギョ(Carassius auratus),魚類,Fish,ECOTOX,1731,,,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,139.1,4,,インディアンスネークヘッド(Channa punctata),魚類,Fish,ECOTOX,78154,10-15 CM,,水生,淡水,,T,,,,,
7718-54-9,Nickel chloride (NiCl2),急性,LC50,生存,144.9,2,,バルブス属の一種(Barbus conchonius),魚類,Fish,ECOTOX,60215,<= 4.8 CM,,水生,淡水,,T,,,,,
